event_id,account_id,user_id,event_type,event_time
EVT003587,ACCT0241,USER00675,api_call,2025-10-07T12:02:57.834381
EVT003588,ACCT0053,USER00043,feat_A,2025-10-07T03:25:57.834381
EVT003589,ACCT0030,USER00479,api_call,2025-06-20T22:46:57.834381
EVT003590,ACCT0073,USER00055,api_call,2025-06-26T10:16:57.834381
EVT003591,ACCT0193,USER00922,login,2025-09-03T20:53:57.834381
EVT003592,ACCT0274,USER00451,feat_B,2025-10-01T10:36:57.834381
EVT003593,ACCT0108,USER00669,feat_A,2025-06-30T17:16:57.834381
EVT003594,ACCT0011,USER00158,feat_B,2025-06-22T16:39:57.834381
EVT003595,ACCT0150,USER00102,login,2025-08-24T19:58:57.834381
EVT003596,ACCT0240,USER00705,feat_B,2025-09-28T17:24:57.834381
EVT003597,ACCT0062,USER00956,login,2025-11-02T00:54:57.834381
EVT003598,ACCT0227,USER00038,feat_A,2025-05-26T06:29:57.834381
EVT003599,ACCT0079,USER00186,api_call,2025-06-07T10:39:57.834381
EVT003600,ACCT0035,USER00831,feat_A,2025-08-09T06:47:57.834381
EVT003601,ACCT0290,USER00964,api_call,2025-09-17T18:58:57.834381
EVT003602,ACCT0240,USER00921,api_call,2025-07-05T16:11:57.834381
EVT003603,ACCT0158,USER00728,feat_A,2025-06-24T01:15:57.834381
EVT003604,ACCT0083,USER00153,login,2025-09-02T14:09:57.834381
EVT003605,ACCT0049,USER00327,login,2025-07-12T15:52:57.834381
EVT003606,ACCT0234,USER00812,login,2025-06-05T00:22:57.834381
EVT003607,ACCT0202,USER00923,feat_A,2025-08-04T09:52:57.834381
EVT003608,ACCT0214,USER00788,feat_B,2025-10-14T11:45:57.834381
EVT003609,ACCT0275,USER00325,api_call,2025-09-04T22:24:57.834381
EVT003610,ACCT0035,USER00962,login,2025-06-29T05:08:57.834381
EVT003611,ACCT0224,USER00885,feat_A,2025-07-13T07:06:57.834381
EVT003612,ACCT0095,USER00343,login,2025-09-04T10:06:57.834381
EVT003613,ACCT0162,USER00065,feat_A,2025-08-30T07:13:57.834381
EVT003614,ACCT0216,USER00443,feat_A,2025-08-21T19:13:57.834381
EVT003615,ACCT0080,USER00200,feat_B,2025-07-05T13:31:57.834381
EVT003616,ACCT0026,USER00899,feat_A,2025-06-26T06:22:57.834381
EVT003617,ACCT0250,USER00316,api_call,2025-05-21T16:45:57.834381
EVT003618,ACCT0082,USER00425,login,2025-06-27T09:36:57.834381
EVT003619,ACCT0025,USER00709,feat_A,2025-08-31T09:21:57.834381
EVT003620,ACCT0183,USER00762,api_call,2025-07-02T23:33:57.834381
EVT003621,ACCT0014,USER00595,login,2025-10-17T18:37:57.834381
EVT003622,ACCT0291,USER00408,api_call,2025-08-14T03:01:57.834381
EVT003623,ACCT0186,USER00771,feat_B,2025-07-18T10:45:57.834381
EVT003624,ACCT0134,USER00216,feat_A,2025-11-13T16:36:57.834381
EVT003625,ACCT0172,USER00408,api_call,2025-07-28T12:13:57.834381
EVT003626,ACCT0025,USER00398,login,2025-07-21T14:52:57.834381
EVT003627,ACCT0140,USER00470,api_call,2025-08-12T05:54:57.834381
EVT003628,ACCT0179,USER00928,login,2025-08-22T23:43:57.834381
EVT003629,ACCT0070,USER00164,feat_A,2025-09-28T12:42:57.834381
EVT003630,ACCT0106,USER00788,feat_A,2025-07-24T13:59:57.834381
EVT003631,ACCT0184,USER00584,login,2025-07-07T09:31:57.834381
EVT003632,ACCT0180,USER00608,login,2025-11-02T02:34:57.834381
EVT003633,ACCT0195,USER00186,feat_B,2025-11-15T02:26:57.834381
EVT003634,ACCT0082,USER00754,api_call,2025-10-01T22:31:57.834381
EVT003635,ACCT0252,USER00534,login,2025-10-08T19:00:57.834381
EVT003636,ACCT0268,USER00933,api_call,2025-08-21T05:53:57.834381
EVT003637,ACCT0115,USER00043,api_call,2025-07-27T14:23:57.834381
EVT003638,ACCT0072,USER00820,feat_B,2025-11-05T07:21:57.834381
EVT003639,ACCT0188,USER00396,feat_B,2025-10-12T08:09:57.834381
EVT003640,ACCT0178,USER00633,feat_B,2025-10-24T05:28:57.834381
EVT003641,ACCT0280,USER00124,api_call,2025-10-18T17:28:57.834381
EVT003642,ACCT0039,USER00275,feat_A,2025-07-08T06:56:57.834381
EVT003643,ACCT0279,USER00943,feat_B,2025-09-06T13:29:57.834381
EVT003644,ACCT0099,USER00264,feat_B,2025-09-01T08:01:57.834381
EVT003645,ACCT0074,USER00097,api_call,2025-07-01T06:10:57.834381
EVT003646,ACCT0129,USER00235,login,2025-08-09T06:07:57.834381
EVT003647,ACCT0137,USER00106,login,2025-07-16T15:00:57.834381
EVT003648,ACCT0236,USER00764,feat_B,2025-08-25T17:52:57.834381
EVT003649,ACCT0277,USER00147,login,2025-10-28T03:13:57.834381
EVT003650,ACCT0277,USER00633,feat_A,2025-10-08T11:34:57.834381
EVT003651,ACCT0201,USER00666,feat_B,2025-10-17T13:07:57.834381
EVT003652,ACCT0158,USER00002,feat_A,2025-07-20T06:28:57.834381
EVT003653,ACCT0296,USER00570,api_call,2025-10-31T21:38:57.834381
EVT003654,ACCT0245,USER00810,login,2025-11-11T21:40:57.834381
EVT003655,ACCT0183,USER00581,login,2025-08-15T00:53:57.834381
EVT003656,ACCT0178,USER00260,feat_A,2025-10-03T02:57:57.834381
EVT003657,ACCT0210,USER00083,feat_B,2025-06-24T17:54:57.834381
EVT003658,ACCT0193,USER00198,login,2025-10-29T15:01:57.834381
EVT003659,ACCT0194,USER00010,feat_A,2025-10-10T20:19:57.834381
EVT003660,ACCT0268,USER00047,feat_B,2025-07-22T22:00:57.834381
EVT003661,ACCT0128,USER00921,login,2025-07-03T14:10:57.834381
EVT003662,ACCT0101,USER00789,login,2025-07-17T17:49:57.834381
EVT003663,ACCT0112,USER00252,feat_A,2025-06-01T14:31:57.834381
EVT003664,ACCT0165,USER00867,feat_A,2025-05-25T21:02:57.834381
EVT003665,ACCT0284,USER00601,login,2025-07-11T21:33:57.834381
EVT003666,ACCT0036,USER00370,login,2025-11-12T01:20:57.834381
EVT003667,ACCT0078,USER00756,api_call,2025-10-07T11:18:57.834381
EVT003668,ACCT0276,USER00108,feat_B,2025-10-16T12:49:57.834381
EVT003669,ACCT0121,USER00801,api_call,2025-06-05T19:41:57.834381
EVT003670,ACCT0108,USER00723,login,2025-11-02T14:04:57.834381
EVT003671,ACCT0223,USER00554,api_call,2025-07-07T07:52:57.834381
EVT003672,ACCT0063,USER00243,feat_B,2025-10-13T04:33:57.834381
EVT003673,ACCT0060,USER00124,feat_B,2025-09-28T15:15:57.834381
EVT003674,ACCT0171,USER00093,feat_A,2025-05-25T18:41:57.834381
EVT003675,ACCT0121,USER00777,api_call,2025-07-17T05:43:57.834381
EVT003676,ACCT0087,USER00829,feat_A,2025-08-11T07:41:57.834381
EVT003677,ACCT0083,USER00497,feat_B,2025-09-30T00:24:57.834381
EVT003678,ACCT0252,USER00898,login,2025-10-06T20:20:57.834381
EVT003679,ACCT0055,USER00854,feat_A,2025-08-21T14:42:57.834381
EVT003680,ACCT0200,USER00733,feat_A,2025-06-22T15:18:57.834381
EVT003681,ACCT0026,USER00988,login,2025-06-02T22:50:57.834381
EVT003682,ACCT0140,USER00610,feat_B,2025-06-26T17:26:57.834381
EVT003683,ACCT0154,USER00891,api_call,2025-08-04T21:29:57.834381
EVT003684,ACCT0180,USER00786,api_call,2025-07-13T01:04:57.834381
EVT003685,ACCT0206,USER00413,feat_B,2025-10-20T06:08:57.834381
EVT003686,ACCT0032,USER00322,feat_A,2025-10-09T18:33:57.834381
EVT003687,ACCT0087,USER00155,api_call,2025-06-28T12:49:57.834381
EVT003688,ACCT0130,USER00049,api_call,2025-07-12T07:10:57.834381
EVT003689,ACCT0031,USER00389,feat_B,2025-07-24T07:35:57.834381
EVT003690,ACCT0156,USER00774,feat_B,2025-06-05T07:54:57.834381
EVT003691,ACCT0187,USER00091,feat_A,2025-07-09T19:55:57.834381
EVT003692,ACCT0132,USER00596,feat_B,2025-06-19T16:03:57.834381
EVT003693,ACCT0201,USER00390,feat_B,2025-08-17T01:25:57.834381
EVT003694,ACCT0186,USER00718,login,2025-06-05T03:56:57.834381
EVT003695,ACCT0213,USER00272,feat_B,2025-07-21T18:52:57.834381
EVT003696,ACCT0163,USER00249,api_call,2025-06-04T22:44:57.834381
EVT003697,ACCT0004,USER00831,feat_B,2025-09-10T22:49:57.834381
EVT003698,ACCT0158,USER00287,feat_B,2025-08-05T15:05:57.834381
EVT003699,ACCT0156,USER00545,login,2025-06-16T13:05:57.834381
EVT003700,ACCT0109,USER00929,feat_B,2025-10-03T20:38:57.834381
EVT003701,ACCT0196,USER00725,feat_A,2025-11-06T17:22:57.834381
EVT003702,ACCT0140,USER00887,login,2025-07-27T02:39:57.834381
EVT003703,ACCT0246,USER00626,api_call,2025-08-02T21:23:57.834381
EVT003704,ACCT0085,USER00822,login,2025-07-14T06:41:57.834381
EVT003705,ACCT0013,USER00626,feat_B,2025-06-30T07:13:57.834381
EVT003706,ACCT0114,USER00159,api_call,2025-10-28T14:52:57.834381
EVT003707,ACCT0264,USER00556,feat_B,2025-06-06T00:54:57.834381
EVT003708,ACCT0280,USER00317,login,2025-06-28T22:57:57.834381
EVT003709,ACCT0242,USER00372,feat_A,2025-07-04T22:07:57.834381
EVT003710,ACCT0281,USER00187,feat_B,2025-06-24T20:10:57.834381
EVT003711,ACCT0164,USER00266,feat_B,2025-06-02T12:41:57.834381
EVT003712,ACCT0158,USER00487,login,2025-07-10T22:50:57.834381
EVT003713,ACCT0191,USER00487,api_call,2025-08-24T20:45:57.834381
EVT003714,ACCT0245,USER00325,feat_B,2025-07-19T03:13:57.834381
EVT003715,ACCT0107,USER00760,api_call,2025-10-03T08:59:57.834381
EVT003716,ACCT0103,USER00525,login,2025-10-29T05:59:57.834381
EVT003717,ACCT0076,USER00228,feat_B,2025-09-02T19:25:57.834381
EVT003718,ACCT0186,USER00440,feat_B,2025-07-24T12:48:57.834381
EVT003719,ACCT0104,USER00192,api_call,2025-06-15T23:26:57.834381
EVT003720,ACCT0194,USER00112,feat_A,2025-09-12T03:07:57.834381
EVT003721,ACCT0272,USER00746,api_call,2025-05-24T09:09:57.834381
EVT003722,ACCT0009,USER00968,api_call,2025-08-20T19:19:57.834381
EVT003723,ACCT0034,USER00627,login,2025-05-22T14:39:57.834381
EVT003724,ACCT0052,USER00448,login,2025-08-07T22:19:57.834381
EVT003725,ACCT0117,USER00780,api_call,2025-07-21T15:07:57.834381
EVT003726,ACCT0261,USER00027,login,2025-05-24T00:09:57.834381
EVT003727,ACCT0200,USER00056,login,2025-10-08T07:39:57.834381
EVT003728,ACCT0203,USER00752,feat_B,2025-06-18T20:19:57.834381
EVT003729,ACCT0185,USER00846,feat_B,2025-06-19T07:36:57.834381
EVT003730,ACCT0246,USER00142,feat_A,2025-07-10T18:11:57.834381
EVT003731,ACCT0189,USER00219,feat_B,2025-06-23T05:03:57.834381
EVT003732,ACCT0014,USER00083,feat_A,2025-10-04T21:21:57.834381
EVT003733,ACCT0264,USER00014,login,2025-11-01T07:00:57.834381
EVT003734,ACCT0086,USER00662,feat_B,2025-06-08T21:58:57.834381
EVT003735,ACCT0283,USER00521,feat_A,2025-10-16T16:17:57.834381
EVT003736,ACCT0201,USER00972,login,2025-07-26T22:11:57.834381
EVT003737,ACCT0179,USER00886,feat_B,2025-07-11T08:09:57.834381
EVT003738,ACCT0136,USER00923,api_call,2025-05-26T05:33:57.834381
EVT003739,ACCT0056,USER00136,feat_B,2025-09-03T03:44:57.834381
EVT003740,ACCT0091,USER00014,feat_A,2025-08-30T21:41:57.834381
EVT003741,ACCT0025,USER00185,login,2025-05-21T06:58:57.834381
EVT003742,ACCT0112,USER00422,api_call,2025-10-16T11:26:57.834381
EVT003743,ACCT0233,USER00775,login,2025-09-08T05:33:57.834381
EVT003744,ACCT0110,USER00021,api_call,2025-10-07T06:11:57.834381
EVT003745,ACCT0061,USER00190,api_call,2025-06-07T12:29:57.834381
EVT003746,ACCT0144,USER00562,login,2025-09-27T19:01:57.834381
EVT003747,ACCT0056,USER00399,login,2025-08-29T15:31:57.834381
EVT003748,ACCT0250,USER00673,feat_B,2025-09-29T22:43:57.834381
EVT003749,ACCT0219,USER00604,login,2025-06-08T05:50:57.834381
EVT003750,ACCT0157,USER00667,feat_A,2025-07-24T09:47:57.834381
EVT003751,ACCT0025,USER00803,feat_A,2025-06-29T14:14:57.834381
EVT003752,ACCT0298,USER00179,login,2025-07-18T12:07:57.834381
EVT003753,ACCT0242,USER00623,feat_B,2025-08-10T10:46:57.834381
EVT003754,ACCT0037,USER00375,api_call,2025-09-02T08:28:57.834381
EVT003755,ACCT0195,USER00115,feat_B,2025-07-18T12:21:57.834381
EVT003756,ACCT0280,USER00246,feat_B,2025-10-17T00:25:57.834381
EVT003757,ACCT0167,USER00900,feat_B,2025-07-30T21:08:57.834381
EVT003758,ACCT0108,USER00912,feat_B,2025-10-22T03:44:57.834381
EVT003759,ACCT0229,USER00128,feat_A,2025-09-10T04:37:57.834381
EVT003760,ACCT0050,USER00766,api_call,2025-09-22T03:47:57.834381
EVT003761,ACCT0135,USER00126,api_call,2025-08-07T08:19:57.834381
EVT003762,ACCT0079,USER00360,feat_B,2025-09-23T08:33:57.834381
EVT003763,ACCT0108,USER00711,api_call,2025-10-28T00:43:57.834381
EVT003764,ACCT0025,USER00658,api_call,2025-05-20T10:14:57.834381
EVT003765,ACCT0299,USER00351,api_call,2025-07-05T22:50:57.834381
EVT003766,ACCT0283,USER00454,feat_A,2025-07-23T07:11:57.834381
EVT003767,ACCT0051,USER00233,feat_A,2025-07-19T05:15:57.834381
EVT003768,ACCT0153,USER00405,login,2025-10-12T17:27:57.834381
EVT003769,ACCT0114,USER00471,feat_B,2025-09-29T10:02:57.834381
EVT003770,ACCT0187,USER00523,login,2025-07-27T04:36:57.834381
EVT003771,ACCT0144,USER00499,api_call,2025-10-16T11:29:57.834381
EVT003772,ACCT0249,USER00913,feat_A,2025-09-06T07:43:57.834381
EVT003773,ACCT0278,USER00099,login,2025-10-01T02:55:57.834381
EVT003774,ACCT0273,USER00255,login,2025-08-17T22:48:57.834381
EVT003775,ACCT0126,USER00239,feat_A,2025-11-03T15:15:57.834381
EVT003776,ACCT0147,USER00965,feat_A,2025-08-04T19:54:57.834381
EVT003777,ACCT0076,USER00400,api_call,2025-09-07T17:59:57.834381
EVT003778,ACCT0222,USER00881,feat_B,2025-06-29T16:46:57.834381
EVT003779,ACCT0010,USER00502,feat_B,2025-07-14T13:33:57.834381
EVT003780,ACCT0091,USER00940,api_call,2025-08-29T11:45:57.834381
EVT003781,ACCT0047,USER00549,feat_B,2025-08-25T23:52:57.834381
EVT003782,ACCT0077,USER00518,feat_B,2025-05-24T02:58:57.834381
EVT003783,ACCT0190,USER00397,feat_B,2025-07-11T03:52:57.834381
EVT003784,ACCT0092,USER00044,api_call,2025-08-15T19:35:57.834381
EVT003785,ACCT0005,USER00891,api_call,2025-07-15T04:02:57.834381
EVT003786,ACCT0050,USER00162,api_call,2025-07-16T07:52:57.834381
EVT003787,ACCT0141,USER00016,feat_A,2025-10-05T22:44:57.834381
EVT003788,ACCT0171,USER00547,feat_B,2025-09-23T00:56:57.834381
EVT003789,ACCT0105,USER00292,feat_A,2025-06-27T07:57:57.834381
EVT003790,ACCT0198,USER00674,login,2025-07-03T16:59:57.834381
EVT003791,ACCT0003,USER00096,feat_B,2025-07-20T03:51:57.834381
EVT003792,ACCT0230,USER00734,login,2025-07-13T21:50:57.834381
EVT003793,ACCT0127,USER00385,feat_A,2025-07-14T20:11:57.834381
EVT003794,ACCT0220,USER00604,feat_A,2025-07-25T19:01:57.834381
EVT003795,ACCT0269,USER00955,feat_A,2025-07-19T19:03:57.834381
EVT003796,ACCT0103,USER00616,feat_A,2025-10-02T15:46:57.834381
EVT003797,ACCT0222,USER00354,feat_B,2025-07-11T07:28:57.834381
EVT003798,ACCT0185,USER00104,api_call,2025-06-17T14:03:57.834381
EVT003799,ACCT0205,USER00559,login,2025-11-07T07:22:57.834381
EVT003800,ACCT0122,USER00662,feat_B,2025-07-08T19:29:57.834381
EVT003801,ACCT0014,USER00174,login,2025-10-28T09:17:57.834381
EVT003802,ACCT0118,USER00630,api_call,2025-10-05T10:40:57.834381
EVT003803,ACCT0260,USER00671,login,2025-06-11T00:15:57.834381
EVT003804,ACCT0069,USER00908,login,2025-07-10T03:13:57.834381
EVT003805,ACCT0131,USER00525,feat_A,2025-10-05T16:33:57.834381
EVT003806,ACCT0152,USER00071,feat_B,2025-10-19T00:53:57.834381
EVT003807,ACCT0231,USER00925,feat_A,2025-09-16T09:11:57.834381
EVT003808,ACCT0131,USER00296,api_call,2025-10-01T06:46:57.834381
EVT003809,ACCT0237,USER00306,feat_A,2025-07-29T03:25:57.834381
EVT003810,ACCT0217,USER00656,feat_B,2025-08-15T09:38:57.834381
EVT003811,ACCT0022,USER00953,login,2025-06-10T04:52:57.834381
EVT003812,ACCT0229,USER00435,login,2025-06-06T00:59:57.834381
EVT003813,ACCT0289,USER00513,feat_A,2025-10-17T13:46:57.834381
EVT003814,ACCT0063,USER00402,api_call,2025-10-27T08:18:57.834381
EVT003815,ACCT0059,USER00514,login,2025-08-18T23:39:57.834381
EVT003816,ACCT0218,USER00485,api_call,2025-08-10T07:39:57.834381
EVT003817,ACCT0017,USER00760,feat_A,2025-11-03T20:40:57.834381
EVT003818,ACCT0287,USER00518,api_call,2025-06-09T17:15:57.834381
EVT003819,ACCT0010,USER00559,feat_B,2025-10-01T01:16:57.834381
EVT003820,ACCT0177,USER00304,login,2025-09-05T14:36:57.834381
EVT003821,ACCT0229,USER00500,login,2025-05-19T17:29:57.834381
EVT003822,ACCT0186,USER00757,feat_B,2025-05-31T21:17:57.834381
EVT003823,ACCT0221,USER00962,feat_B,2025-09-27T11:42:57.834381
EVT003824,ACCT0265,USER00174,login,2025-07-17T08:38:57.834381
EVT003825,ACCT0135,USER00006,api_call,2025-10-13T19:17:57.834381
EVT003826,ACCT0291,USER00129,login,2025-10-09T07:57:57.834381
EVT003827,ACCT0034,USER00564,login,2025-08-04T18:41:57.834381
EVT003828,ACCT0299,USER00811,login,2025-09-21T04:39:57.834381
EVT003829,ACCT0264,USER00912,feat_B,2025-08-12T06:36:57.834381
EVT003830,ACCT0032,USER00426,api_call,2025-06-27T23:05:57.834381
EVT003831,ACCT0134,USER00790,api_call,2025-09-16T05:48:57.834381
EVT003832,ACCT0290,USER00132,api_call,2025-10-10T23:22:57.834381
EVT003833,ACCT0053,USER00930,feat_A,2025-10-05T07:59:57.834381
EVT003834,ACCT0226,USER00015,api_call,2025-09-19T21:22:57.834381
EVT003835,ACCT0102,USER00456,feat_A,2025-05-27T23:08:57.834381
EVT003836,ACCT0148,USER00127,api_call,2025-07-08T00:29:57.834381
EVT003837,ACCT0241,USER00336,feat_A,2025-09-06T13:37:57.834381
EVT003838,ACCT0001,USER00209,feat_B,2025-05-19T12:44:57.834381
EVT003839,ACCT0130,USER00254,feat_B,2025-10-16T23:20:57.834381
EVT003840,ACCT0214,USER00851,api_call,2025-10-14T03:53:57.834381
EVT003841,ACCT0049,USER00323,login,2025-11-07T08:22:57.834381
EVT003842,ACCT0241,USER00848,login,2025-09-08T10:46:57.834381
EVT003843,ACCT0196,USER00952,feat_A,2025-06-20T23:26:57.834381
EVT003844,ACCT0294,USER00885,feat_A,2025-06-08T17:17:57.834381
EVT003845,ACCT0272,USER00602,api_call,2025-07-27T13:39:57.834381
EVT003846,ACCT0068,USER00076,feat_B,2025-10-10T03:17:57.834381
EVT003847,ACCT0252,USER00185,api_call,2025-11-12T18:13:57.834381
EVT003848,ACCT0195,USER00456,login,2025-08-11T02:37:57.834381
EVT003849,ACCT0167,USER00623,feat_A,2025-10-06T12:32:57.834381
EVT003850,ACCT0291,USER00452,feat_A,2025-09-13T06:20:57.834381
EVT003851,ACCT0207,USER00090,api_call,2025-09-15T20:47:57.834381
EVT003852,ACCT0214,USER00755,login,2025-10-10T21:14:57.834381
EVT003853,ACCT0132,USER00186,api_call,2025-08-31T15:30:57.834381
EVT003854,ACCT0055,USER00424,api_call,2025-10-31T01:58:57.834381
EVT003855,ACCT0193,USER00137,api_call,2025-08-22T07:20:57.834381
EVT003856,ACCT0075,USER00744,feat_A,2025-07-01T02:42:57.834381
EVT003857,ACCT0100,USER00736,feat_B,2025-06-06T07:29:57.834381
EVT003858,ACCT0120,USER00323,login,2025-10-07T02:14:57.834381
EVT003859,ACCT0156,USER00422,login,2025-08-20T19:35:57.834381
EVT003860,ACCT0063,USER00258,api_call,2025-07-02T07:32:57.834381
EVT003861,ACCT0042,USER00763,feat_B,2025-11-12T14:35:57.834381
EVT003862,ACCT0239,USER00122,feat_A,2025-10-23T22:22:57.834381
EVT003863,ACCT0014,USER00229,api_call,2025-08-07T19:48:57.834381
EVT003864,ACCT0148,USER00405,feat_B,2025-05-19T13:34:57.834381
EVT003865,ACCT0287,USER00194,feat_A,2025-07-15T03:04:57.834381
EVT003866,ACCT0083,USER00041,feat_B,2025-07-08T08:16:57.834381
EVT003867,ACCT0088,USER00460,api_call,2025-07-09T02:27:57.834381
EVT003868,ACCT0075,USER00141,feat_B,2025-07-31T15:35:57.834381
EVT003869,ACCT0012,USER00843,feat_A,2025-08-21T07:12:57.834381
EVT003870,ACCT0145,USER00168,feat_B,2025-10-02T13:05:57.834381
EVT003871,ACCT0230,USER00245,feat_A,2025-05-30T10:44:57.834381
EVT003872,ACCT0294,USER00409,login,2025-05-20T10:56:57.834381
EVT003873,ACCT0291,USER00378,feat_A,2025-06-03T22:59:57.834381
EVT003874,ACCT0177,USER00089,login,2025-07-06T17:52:57.834381
EVT003875,ACCT0004,USER00697,feat_B,2025-06-17T07:55:57.834381
EVT003876,ACCT0178,USER00947,api_call,2025-08-11T12:53:57.834381
EVT003877,ACCT0121,USER00454,api_call,2025-10-04T09:44:57.834381
EVT003878,ACCT0273,USER00050,login,2025-09-29T15:30:57.834381
EVT003879,ACCT0184,USER00124,feat_B,2025-10-02T11:45:57.834381
EVT003880,ACCT0152,USER00502,feat_B,2025-07-25T15:17:57.834381
EVT003881,ACCT0245,USER00395,api_call,2025-06-06T12:58:57.834381
EVT003882,ACCT0011,USER00603,feat_A,2025-11-05T17:00:57.834381
EVT003883,ACCT0259,USER00631,feat_A,2025-08-21T17:27:57.834381
EVT003884,ACCT0070,USER00333,login,2025-10-08T22:59:57.834381
EVT003885,ACCT0076,USER00799,feat_B,2025-07-08T06:49:57.834381
EVT003886,ACCT0199,USER00810,login,2025-10-02T02:56:57.834381
EVT003887,ACCT0168,USER00573,feat_A,2025-08-19T12:35:57.834381
EVT003888,ACCT0259,USER00413,api_call,2025-10-15T00:53:57.834381
EVT003889,ACCT0150,USER00748,api_call,2025-11-13T16:45:57.834381
EVT003890,ACCT0026,USER00228,api_call,2025-06-23T06:08:57.834381
EVT003891,ACCT0017,USER00858,login,2025-07-05T06:06:57.834381
EVT003892,ACCT0256,USER00636,feat_A,2025-09-11T15:31:57.834381
EVT003893,ACCT0128,USER00583,feat_A,2025-11-05T18:22:57.834381
EVT003894,ACCT0059,USER00818,feat_A,2025-10-31T15:17:57.834381
EVT003895,ACCT0011,USER00620,feat_A,2025-09-01T20:06:57.834381
EVT003896,ACCT0178,USER00077,feat_B,2025-07-07T03:08:57.834381
EVT003897,ACCT0293,USER00754,api_call,2025-09-22T06:09:57.834381
EVT003898,ACCT0183,USER00848,feat_A,2025-09-29T17:41:57.834381
EVT003899,ACCT0267,USER00496,login,2025-06-01T11:45:57.834381
EVT003900,ACCT0204,USER00539,feat_B,2025-11-02T17:34:57.834381
EVT003901,ACCT0017,USER00477,feat_A,2025-07-14T07:02:57.834381
EVT003902,ACCT0121,USER00761,api_call,2025-11-04T06:58:57.834381
EVT003903,ACCT0100,USER00696,login,2025-08-04T16:48:57.834381
EVT003904,ACCT0057,USER00610,api_call,2025-10-26T08:25:57.834381
EVT003905,ACCT0230,USER00789,login,2025-07-22T11:27:57.834381
EVT003906,ACCT0051,USER00765,feat_B,2025-10-14T07:47:57.834381
EVT003907,ACCT0159,USER00974,feat_B,2025-10-25T02:47:57.834381
EVT003908,ACCT0129,USER00513,api_call,2025-09-08T14:34:57.834381
EVT003909,ACCT0183,USER00323,feat_B,2025-07-19T13:08:57.834381
EVT003910,ACCT0242,USER00711,feat_A,2025-06-22T06:55:57.834381
EVT003911,ACCT0002,USER00771,feat_B,2025-08-05T12:33:57.834381
EVT003912,ACCT0156,USER00260,login,2025-07-16T01:10:57.834381
EVT003913,ACCT0055,USER00230,login,2025-10-18T10:38:57.834381
EVT003914,ACCT0017,USER00912,api_call,2025-05-30T18:44:57.834381
EVT003915,ACCT0063,USER00039,api_call,2025-11-12T00:02:57.834381
EVT003916,ACCT0252,USER00718,feat_B,2025-06-12T02:24:57.834381
EVT003917,ACCT0051,USER00006,feat_B,2025-07-05T13:23:57.834381
EVT003918,ACCT0132,USER00580,login,2025-10-10T05:29:57.834381
EVT003919,ACCT0197,USER00544,feat_A,2025-06-09T01:21:57.834381
EVT003920,ACCT0030,USER00727,login,2025-08-26T11:40:57.834381
EVT003921,ACCT0075,USER00114,feat_A,2025-07-30T22:44:57.834381
EVT003922,ACCT0269,USER00942,feat_A,2025-10-21T16:59:57.834381
EVT003923,ACCT0282,USER00907,api_call,2025-09-25T16:22:57.834381
EVT003924,ACCT0233,USER00967,feat_A,2025-09-30T00:49:57.834381
EVT003925,ACCT0233,USER00303,api_call,2025-05-20T22:05:57.834381
EVT003926,ACCT0159,USER00569,login,2025-07-30T03:44:57.834381
EVT003927,ACCT0223,USER00483,feat_B,2025-09-17T01:38:57.834381
EVT003928,ACCT0119,USER00418,login,2025-06-15T05:45:57.834381
EVT003929,ACCT0022,USER00643,api_call,2025-09-11T13:42:57.834381
EVT003930,ACCT0047,USER00095,api_call,2025-07-19T07:14:57.834381
EVT003931,ACCT0115,USER00410,feat_B,2025-07-05T05:23:57.834381
EVT003932,ACCT0067,USER00541,api_call,2025-09-24T07:16:57.834381
EVT003933,ACCT0119,USER00587,login,2025-08-05T14:14:57.834381
EVT003934,ACCT0045,USER00538,login,2025-06-26T10:44:57.834381
EVT003935,ACCT0147,USER00004,login,2025-06-05T21:07:57.834381
EVT003936,ACCT0248,USER00336,feat_A,2025-06-05T09:11:57.834381
EVT003937,ACCT0064,USER00457,feat_A,2025-08-31T13:55:57.834381
EVT003938,ACCT0048,USER00489,api_call,2025-08-14T00:46:57.834381
EVT003939,ACCT0298,USER00638,feat_B,2025-10-21T09:11:57.834381
EVT003940,ACCT0212,USER00395,login,2025-08-03T23:03:57.834381
EVT003941,ACCT0243,USER00492,feat_B,2025-11-06T12:10:57.834381
EVT003942,ACCT0137,USER00201,feat_B,2025-06-03T00:13:57.834381
EVT003943,ACCT0102,USER00419,api_call,2025-09-11T17:45:57.834381
EVT003944,ACCT0139,USER00118,feat_A,2025-10-21T17:51:57.834381
EVT003945,ACCT0164,USER00641,feat_A,2025-09-27T05:58:57.834381
EVT003946,ACCT0147,USER00194,feat_A,2025-10-05T05:03:57.834381
EVT003947,ACCT0284,USER00261,feat_A,2025-06-26T13:19:57.834381
EVT003948,ACCT0141,USER00233,api_call,2025-09-29T10:25:57.834381
EVT003949,ACCT0265,USER00588,login,2025-06-09T16:25:57.834381
EVT003950,ACCT0192,USER00122,api_call,2025-08-13T09:45:57.834381
EVT003951,ACCT0098,USER00747,feat_A,2025-08-08T17:20:57.834381
EVT003952,ACCT0238,USER00818,feat_A,2025-06-29T14:59:57.834381
EVT003953,ACCT0284,USER00590,api_call,2025-11-01T03:07:57.834381
EVT003954,ACCT0114,USER00542,api_call,2025-09-08T04:22:57.834381
